     145 00100011   0.2768  -0.0064   0.0525   0.0000    33    44    54    46    8.8   12.9   14.6   13.3    84    86    96    89
     146 00100011   0.2665  -0.0072  -0.0091   0.0000    76   109    91    84   16.0   20.7   19.2   18.5    90    87    95    87
     147 00100011   0.2628  -0.0177  -0.0273   0.0000    75   127    75    84   15.9   22.1   17.5   18.5    90    96    92    93
     148 00100011   0.2879  -0.0163  -0.0003   0.0000    87    82    76    55   17.2   18.3   17.6   14.8    94    89    95    87
     149 00100011   0.2717  -0.0060   0.0150   0.0000    70    81    61    63   15.3   18.2   15.7   16.0    94    93    96    93
     150 00100011   0.2616  -0.0037   0.0458   0.0000    31    44    35    37    8.2   12.9   10.9   11.4    85    85    90    87
     151 00100011   0.2636  -0.0080  -0.0044   0.0000   115   151   115   111   19.6   23.6   21.2   20.9    93    95    97    94
     152 00100011   0.2544  -0.0233   0.0229   0.0000    77    78    77    71   16.1   17.8   17.7   17.0    91    79    95    90
     153 00100011   0.2846  -0.0042  -0.0183   0.0000    47    78    59    68   11.9   17.8   15.4   16.7    94    94    98    95
     154 00100011   0.2622   0.0087   0.0150   0.0000    47    49    52    42   11.9   13.8   14.3   12.5    94    89    97    83
     155 00100011   0.2795   0.0018   0.0135   0.0000   111   135    97    87   19.3   22.6   19.7   18.8    94    93    97    91
     156 00100011   0.2714   0.0007  -0.0116   0.0000    81   121    70    90   16.6   21.7   16.9   19.1    94    94    95    95
     157 00100011   0.2723   0.0142   0.0087   0.0000    82   103   100    84   16.7   20.3   20.0   18.5    94    87    97    90
     158 00100011   0.2702   0.0049   0.0043   0.0000   102   120   105    98   18.6   21.6   20.4   19.8    96    94    98    93
     159 00100011   0.2665   0.0003   0.0014   0.0000    86    97    74    61   17.1   19.7   17.4   15.7    95    90    97    92
     160 00100011   0.2631   0.0024   0.0182   0.0000   122   129    97    94   20.1   22.2   19.7   19.5    96    91    97    94
     161 00100011   0.2911   0.0120   0.0179   0.0000    71   110    74    71   15.4   20.8   17.4   17.0    91    91    96    90
     162 00100011   0.2831   0.0188   0.0359   0.0000    81    45    49    29   16.6   13.1   13.8    9.2    96    78    97    87
     163 00100011   0.2470   0.0051   0.0159   0.0000    58    99    59    61   13.7   19.9   15.4   15.7    93    97    97    95
     164 00100011   0.2646   0.0077   0.0150   0.0000    72    49    41    34   15.6   13.8   12.3   10.6    91    79    94    84
     165 00100011   0.2379   0.0148   0.0156   0.0000    53    89    59    73   12.9   19.0   15.4   17.3    94    95    98    94
     166 00100011   0.2184   0.0042  -0.0250   0.0000    27    29    26    14    7.0    9.2    8.3    2.9    84    83    83    61
     167 00100011   0.2397   0.0115   0.0554   0.0000    26    34    23    28    6.7   10.6    7.2    8.9    82    88    85    90
     168 00100011   0.2458   0.0012   0.0037   0.0000    71   107    78    82   15.4   20.6   17.8   18.3    95    96    97    94
     169 00100011   0.2629   0.0017   0.0002   0.0000   122   121   100    76   20.1   21.7   20.0   17.6    94    92    95    92
     170 00100011   0.1953  -0.0016   0.0713   0.0000    37    63    26    43    9.8   16.0    8.3   12.7    84    94    88    94
     171 00100011   0.2345  -0.0005  -0.0035   0.0000    93    86    64    72   17.8   18.7   16.1   17.1    91    92    89    91
     172 00100011   0.2182  -0.0046   0.0452   0.0000    19    36    42    24    4.0   11.1   12.5    7.6    80    83    97    71
     173 00100011   0.2685  -0.0226  -0.0068   0.0000    94   128    99   109   17.9   22.1   19.9   20.7    96    93    96    93
     174 00100011   0.2890  -0.0066  -0.0348   0.0000   129   150   125   103   20.6   23.5   21.9   20.3    96    96    96    93
     175 00100011   0.2866  -0.0131  -0.0323   0.0000    56    48    32    23   13.4   13.6   10.1    7.2    95    90    94    57
     176 00100011   0.2613  -0.0067   0.0002   0.0000    91   110    79    94   17.6   20.8   18.0   19.5    96    96    97    96
     177 00100011   0.2524  -0.0020  -0.0006   0.0000    78    73    78    62   16.3   17.3   17.8   15.8    96    90    96    91
     178 00100011   0.2338   0.0109   0.0093   0.0000    44    85    75    71   11.3   18.6   17.5   17.0    89    93    96    92
     179 00100011   0.2552   0.0021  -0.0024   0.0000    99   101    77    66   18.3   20.1   17.7   16.4    93    95    97    94
     180 00100011   0.2423   0.0024   0.0147   0.0000    64    82    41    74   14.5   18.3   12.3   17.4    94    95    91    95
     181 00100011   0.2326  -0.0017   0.0110   0.0000    86   125    93   101   17.1   21.9   19.4   20.1    94    95    92    96
     182 00100011   0.2525  -0.0127  -0.0097   0.0000    92    60    60    41   17.7   15.6   15.6   12.3    97    88    96    84
     183 00100011   0.2397   0.0075   0.0252   0.0000    28    70    23    36    7.4   16.9    7.2   11.1    81    97    91    92
     184 00100011   0.2175   0.0113   0.0014   0.0000    68    76    42    44   15.1   17.6   12.5   12.9    94    93    97    81
     185 00100011   0.2595  -0.0017   0.0229   0.0000    95   107    95   102   18.0   20.6   19.6   20.2    95    92    96    95
     186 00100011   0.2257  -0.0145  -0.0113   0.0000    88   116   102    96   17.3   21.3   20.2   19.6    97    93    97    94
     187 00100011   0.2492  -0.0127  -0.0021   0.0000    93   102    83    71   17.8   20.2   18.4   17.0    96    94    98    94
     188 00100011   0.2536  -0.0024   0.0049   0.0000    46    36    55    32   11.7   11.1   14.8   10.1    95    83    98    83
     189 00100011   0.1921   0.0110   0.0534   0.0000    22    51    25    41    5.3   14.2    8.0   12.3    71    91    94    94
     190 00100011   0.2314  -0.0183  -0.0235   0.0000    53    95    58    57   12.9   19.6   15.3   15.1    89    95    91    93
     191 00100011   0.2263  -0.0149   0.0267   0.0000   108   113   115    94   19.1   21.1   21.2   19.5    94    89    94    81
     192 00100011   0.2229  -0.0262  -0.0003   0.0000    63    73    53    45   14.4   17.3   14.5   13.1    93    93    96    93
     193 00100011   0.2466  -0.0188  -0.0300   0.0000   101   124    87    89   18.5   21.9   18.8   19.0    94    95    96    95
     194 00100011   0.2229  -0.0076   0.0023   0.0000   110   142   118   104   19.2   23.0   21.4   20.3    96    96    99    94
     195 00100011   0.2053  -0.0146   0.0246   0.0000    70    92    58    81   15.3   19.3   15.3   18.2    90    93    88    96
     196 00100011   0.2186  -0.0201  -0.0088   0.0000   110   129   110   100   19.2   22.2   20.8   20.0    96    96    98    95
     197 00100011   0.2334  -0.0231  -0.0009   0.0000    73    53    62    47   15.7   14.5   15.8   13.4    96    87    97    80
     198 00100011   0.1797   0.0043   0.1287   0.0000    20    24    25    19    4.4    7.6    8.0    5.6    72    58    90    65
     199 00100011   0.2429   0.0233   0.0130   0.0000    23    28    18    23    5.7    8.9    5.1    7.2    82    73    84    66
     200 00100011   0.1947  -0.0048   0.0356   0.0000    48    82    44    52   12.0   18.3   12.9   14.3    97    94    98    94
     201 00100011   0.2241   0.0001   0.0104   0.0000    87    53    52    41   17.2   14.5   14.3   12.3    98    96    98    94
     202 00100011   0.2191   0.0102   0.0138   0.0000    36    60    47    51    9.5   15.6   13.4   14.2    90    88    95    92
     203 00100011   0.2196   0.0090   0.0118   0.0000    88   128    80    91   17.3   22.1   18.1   19.2    90    95    96    95
     204 00100011   0.2198  -0.0047   0.0040   0.0000    98    92    63    72   18.2   19.3   16.0   17.1    97    91    97    94
     205 00100011   0.2182  -0.0129   0.0165   0.0000    94   135   103    89   17.9   22.6   20.3   19.0    96    94    98    94
     206 00100011   0.2200  -0.0044   0.0261   0.0000   105    55    81    46   18.8   14.8   18.2   13.3    98    90    97    88
     207 00100011   0.1262  -0.0276   0.0980   0.0000    21    35    31    46    4.9   10.9    9.8   13.3    53    92    79    96
     208 00100011   0.2076  -0.0299   0.0272   0.0000    58   122    87    94   13.7   21.7   18.8   19.5    93    95    94    95
     209 00100011   0.2120  -0.0287   0.0020   0.0000   102   117    74    90   18.6   21.4   17.4   19.1    95    94    97    92
     210 00100011   0.2116  -0.0288  -0.0154   0.0000   111   104   105    86   19.3   20.3   20.4   18.7    97    87    97    86
     211 00100011   0.2033  -0.0303   0.0159   0.0000    89   110    87   101   17.4   20.8   18.8   20.1    96    95    98    95
     212 00100011   0.2387  -0.0054   0.0316   0.0000    66   107   110   105   14.8   20.6   20.8   20.4    86    88    94    87
     213 00100011   0.1587   0.0130   0.0751   0.0000    48    74    71    53   12.0   17.4   17.0   14.5    88    89    92    89
     214 00100011   0.2149  -0.0058   0.0130   0.0000   131   159   133   121   20.8   24.0   22.5   21.7    97    97    97    97
     215 00100011   0.2010  -0.0014   0.0090   0.0000   134   126    93    87   21.0   22.0   19.4   18.8    98    96    97    96
     216 00100011   0.1803  -0.0119   0.0272   0.0000    84   105    60    77   16.9   20.4   15.6   17.7    95    95    96    95
     217 00100011   0.1757  -0.0159   0.0176   0.0000    77   101    59    54   16.1   20.1   15.4   14.6    96    96    96    96
     218 00100011   0.2042  -0.0157   0.0205   0.0000   125   147   123   110   20.4   23.3   21.8   20.8    98    97    99    96
     219 00100011   0.2142   0.0012   0.0339   0.0000    81    79    78    53   16.6   18.0   17.8   14.5    95    90    98    87
     220 00100011   0.1942  -0.0152   0.0287   0.0000    80   145    85   121   16.5   23.2   18.6   21.7    94    97    98    98
     221 00100011   0.2213  -0.0111   0.0722   0.0000    78    63    85    40   16.3   16.0   18.6   12.0    98    81    98    73
     222 00100011   0.1867   0.0016   0.0623   0.0000    18    18    17    12    3.5    5.1    4.6    1.6    66    70    61    45
     223 00100011   0.1974  -0.0125   0.0144   0.0000    17    19    12    14    3.0    5.6    1.6    2.9    71    60    42    34
     224 00100011   0.2023  -0.0038   0.0223   0.0000    48    84    45    53   12.0   18.5   13.1   14.5    95    95    98    96
     225 00100011   0.1922  -0.0133   0.0090   0.0000    99   102    69    73   18.3   20.2   16.8   17.3    97    93    97    97
     226 00100011   0.2007  -0.0167  -0.0238   0.0000    67    75    48    43   14.9   17.5   13.6   12.7    95    91    96    85
     227 00100011   0.1979   0.0021   0.0191   0.0000   128   141   125   102   20.6   23.0   21.9   20.2    98    88    97    86
     228 00100011   0.2144   0.0127  -0.0128   0.0000   132   106    82    83   20.8   20.5   18.3   18.4    92    95    95    91
