     249 00100011   0.2965  -0.0111  -0.0453   0.0000   112   136    15    15   19.4   22.7    3.5    3.5    95    93    35    36
     250 00100011   0.2803   0.0003  -0.0201   0.0000   101   114    16    14   18.5   21.1    4.1    2.9    94    96    41    50
     251 00100011   0.2748   0.0141  -0.0946   0.0000    96   130    14    14   18.1   22.3    2.9    2.9    93    95    55    28
     252 00100011   0.2784   0.0128  -0.0549   0.0000   126   130    15    16   20.4   22.3    3.5    4.1    95    95    39    39
     253 00100011   0.2819   0.0043  -0.0062   0.0000    86    84    13    12   17.1   18.5    2.3    1.6    93    91    41    16
     254 00100011   0.2794   0.0018  -0.1184   0.0000   139   157    17    15   21.3   23.9    4.6    3.5    97    97    63    32
     255 00100011   0.2603   0.0012  -0.0346   0.0000    68    97    12    12   15.1   19.7    1.6    1.6    90    92    45    61
     256 00100011   0.2724   0.0014   0.0919   0.0000   147   151    16    16   21.8   23.6    4.1    4.1    97    96    60    39
     257 00100011   0.2757  -0.0011  -0.0906   0.0000    81    67    13    11   16.6   16.5    2.3    0.8    97    95    36    23
     258 00100011   0.2825  -0.0098  -0.0738   0.0000    74    91    14    12   15.8   19.2    2.9    1.6    93    94    36     7
     259 00100011   0.2911   0.0020  -0.1158   0.0000   101   116    13    14   18.5   21.3    2.3    2.9    96    97    36    36
     260 00100011   0.2980   0.0087   0.0461   0.0000   122   122    17    15   20.1   21.7    4.6    3.5    96    97    54    33
     261 00100011   0.3048   0.0102  -0.1603   0.0000   102    86    14    12   18.6   18.7    2.9    1.6    96    91    44    31
     262 00100011   0.3000   0.0030  -0.1034   0.0000   113   154    14    16   19.5   23.8    2.9    4.1    93    96    55    29
     263 00100011   0.2821   0.0125   0.0122   0.0000   107   128    15    14   19.0   22.1    3.5    2.9    91    94    53    14
     264 00100011   0.3001   0.0050  -0.1037   0.0000   123   105    13    13   20.2   20.4    2.3    2.3    96    93    55    12
     265 00100011   0.2965   0.0067  -0.0552   0.0000    91   126    13    12   17.6   22.0    2.3    1.6    92    96    61    45
     266 00100011   0.2918   0.0114   0.0345   0.0000   106   121    13    13   18.9   21.7    2.3    2.3    95    96    48    30
     267 00100011   0.2890   0.0127   0.0220   0.0000   136   134    16    15   21.1   22.5    4.1    3.5    97    97    57    66
     268 00100011   0.2905   0.0183  -0.0308   0.0000   134   140    17    15   21.0   22.9    4.6    3.5    95    96    45    36
     269 00100011   0.2911   0.0143  -0.0465   0.0000   149   144    17    15   21.9   23.2    4.6    3.5    96    97    57    28
     270 00100011   0.2881   0.0115  -0.0564   0.0000   131   146    17    16   20.8   23.3    4.6    4.1    96    95    43    40
     271 00100011   0.2791   0.0052  -0.0279   0.0000   149   151    17    16   21.9   23.6    4.6    4.1    97    95    35    53
     272 00100011   0.2817   0.0036  -0.0868   0.0000    99    97    13    13   18.3   19.7    2.3    2.3    97    94    58    16
     273 00100011   0.2765   0.0016  -0.0456   0.0000   128   136    14    14   20.6   22.7    2.9    2.9    94    98    52    42
     274 00100011   0.2695   0.0147   0.0481   0.0000    94   106    13    13   17.9   20.5    2.3    2.3    91    95    50    34
     275 00100011   0.2597   0.0143  -0.0340   0.0000   103   130    15    15   18.7   22.3    3.5    3.5    90    96    42    49
     276 00100011   0.2533   0.0033  -0.0508   0.0000    77   102    15    13   16.1   20.2    3.5    2.3    89    97    40    37
     277 00100011   0.2661   0.0023  -0.0343   0.0000   103   116    13    12   18.7   21.3    2.3    1.6    95    92    35    53
     278 00100011   0.2631   0.0048   0.0002   0.0000   151   170    18    18   22.0   24.6    5.1    5.1    93    97    53    52
     279 00100011   0.2629   0.0130   0.0678   0.0000   119    96    15    13   19.9   19.6    3.5    2.3    95    90    69    19
     280 00100011   0.2563   0.0145  -0.0459   0.0000    94   141    13    15   17.9   23.0    2.3    3.5    92    93    38    32
     281 00100011   0.2576   0.0236  -0.0244   0.0000   134   147    17    15   21.0   23.3    4.6    3.5    95    95    52    27
     282 00100011   0.2481   0.0134   0.0604   0.0000   163   161    19    18   22.7   24.1    5.6    5.1    90    96    57    34
     283 00100011   0.2793   0.0016  -0.0329   0.0000   139   153    14    14   21.3   23.7    2.9    2.9    96    95    50    46
     284 00100011   0.2901  -0.0032  -0.0873   0.0000   127    97    17    14   20.5   19.7    4.6    2.9    96    96    44    16
     285 00100011   0.2803  -0.0076  -0.2861   0.0000    38    56    11    10   10.0   15.0    0.8    0.0    83    93    33    44
     286 00100011   0.2837  -0.0141  -0.0209   0.0000   113   141    15    17   19.5   23.0    3.5    4.6    96    97    39    48
     287 00100011   0.2906  -0.0177  -0.0244   0.0000   131   138    15    13   20.8   22.8    3.5    2.3    98    97    46    52
     288 00100011   0.2908  -0.0171  -0.0355   0.0000   134   141    17    18   21.0   23.0    4.6    5.1    95    97    52    57
     289 00100011   0.2816  -0.0106  -0.0668   0.0000   141   143    16    16   21.4   23.1    4.1    4.1    96    96    46    36
     290 00100011   0.2905  -0.0105  -0.1814   0.0000    80    67    12    11   16.5   16.5    1.6    0.8    95    91    50    24
     291 00100011   0.2917  -0.0168  -0.1269   0.0000    98   125    15    13   18.2   21.9    3.5    2.3    95    98    57    53
     292 00100011   0.2942  -0.0114  -0.0294   0.0000   121   113    14    12   20.1   21.1    2.9    1.6    95    97    21    26
     293 00100011   0.3120  -0.0085  -0.0476   0.0000    96    94    13    13   18.1   19.5    2.3    2.3    95    96    25    27
     294 00100011   0.3063  -0.0058  -0.0749   0.0000    90   115    14    12   17.5   21.2    2.9    1.6    94    95    43    38
     295 00100011   0.3057   0.0066  -0.0320   0.0000   137   154    15    16   21.2   23.8    3.5    4.1    96    98    45    54
     296 00100011   0.3005   0.0132   0.0707   0.0000   154   152    17    17   22.2   23.6    4.6    4.6    97    96    57    41
     297 00100011   0.3133   0.0264  -0.0444   0.0000    98   121    14    12   18.2   21.7    2.9    1.6    92    95    62    40
     298 00100011   0.2813   0.0128  -0.0389   0.0000   125   124    15    14   20.4   21.9    3.5    2.9    90    86    68    26
     299 00100011   0.2984   0.0088  -0.1181   0.0000    71   112    13    14   15.4   21.0    2.3    2.9    91    95    26    36
     300 00100011   0.3050   0.0176  -0.0409   0.0000   138   138    16    17   21.2   22.8    4.1    4.6    97    96    64    52
     301 00100011   0.2897   0.0153  -0.0863   0.0000   121   144    14    16   20.1   23.2    2.9    4.1    96    91    59    23
     302 00100011   0.2920   0.0026  -0.0775   0.0000   127   131    14    15   20.5   22.3    2.9    3.5    95    92    80    42
